best_match_score,__id_left,__id_right,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,short_name,long_name,club_name,league_name,pace,shooting,passing,dribbling,defending,physic,player_positions
0.8800128106265491,1353_left,2106_right,6517,Charalampos Lykogiannis,20,1341,0,0.6198118040338159,1,1.3237364012748003,14,8,4,0,D M S,Cagliari,0,0.6198118040338159,2.7979549635201693,1.9236203227192163,C. Lykogiannis,Charalampos Lykogiannis,Cagliari,Italian Serie A,65.0,68.0,65.0,63.0,63.0,66.0,"LB, CB, LM"
-0.06803945895131211,1354_left,2152_right,6546,Jawad El Yamiq,3,192,0,0.08794341515749693,0,0.02473447471857071,2,2,1,0,D S,Genoa,0,0.08794341515749693,0.21520480886101725,0.1935779210180044,J. Asoro,Joel Asoro,Genoa,Italian Serie A,88.0,62.0,53.0,72.0,21.0,57.0,"ST, RM"
-0.31584414435993946,1355_left,2132_right,6572,Guilherme Arana,4,69,0,0.0,0,0.03958755359053612,0,1,0,0,S,Atalanta,0,0.0,0.3282112330198288,0.3282112330198288,C. Capone,Christian Capone,Atalanta,Italian Serie A,70.0,59.0,60.0,73.0,20.0,50.0,"LW, CF"
0.08455873161014207,1356_left,1118_right,6672,Riccardo Sottil,18,484,0,1.0913923606276512,0,0.4586176350712776,16,5,3,0,D F S,Fiorentina,0,1.0913923606276512,2.4033899493515487,0.930442538112402,R. Saponara,Riccardo Saponara,Fiorentina,Italian Serie A,65.0,67.0,75.0,80.0,41.0,58.0,"CAM, CM"
0.5522239135738551,1357_left,2478_right,6696,Luca Ranieri,3,233,0,0.058358311653137214,0,0.2408725023269653,3,5,0,1,D S,Fiorentina,0,0.058358311653137214,0.8099205270409584,0.5690480284392834,L. Ranieri,Luca Ranieri,Fiorentina,Italian Serie A,58.0,34.0,40.0,61.0,65.0,52.0,"CB, LB"
0.07631450726393005,1358_left,487_right,6701,Federico Brancolini,1,3,0,0.0,0,0.0,0,0,0,0,S,Fiorentina,0,0.0,0.0,0.0,F. Chiesa,Federico Chiesa,Fiorentina,Italian Serie A,85.0,74.0,71.0,83.0,44.0,62.0,"CF, RW"
0.591008794819711,1359_left,2138_right,6704,Kingsley Michael,1,79,0,0.0,0,0.1346753090620041,0,1,0,0,M,Bologna,0,0.0,0.2464341074228287,0.2464341074228287,K. Michael,Kingsley Dogo Michael,Bologna,Italian Serie A,75.0,64.0,68.0,71.0,52.0,58.0,CM
0.5443666873142785,1360_left,2671_right,6706,Ndary Adopo,2,2,0,0.0,0,0.0,0,0,0,0,S,Torino,0,0.0,0.0,0.0,M. Adopo,Michel Ndary Adopo,Torino,Italian Serie A,65.0,48.0,58.0,59.0,52.0,64.0,"CM, CDM"
0.3440982740998257,1361_left,1986_right,6750,Gonzalo Villar,9,283,0,1.0710834264755251,0,0.047032970935106284,2,2,3,0,M S,Roma,0,1.0710834264755251,3.0288656447082762,2.392387144267559,Gonzalo Villar,Gonzalo Villar del Fraile,Roma,Italian Serie A,68.0,56.0,69.0,71.0,53.0,63.0,"CM, CDM"
0.6915729725715951,1362_left,1543_right,6971,Mitchell Dijks,13,1017,0,0.0,0,0.9109896011650562,0,11,4,0,D S,Bologna,0,0.0,2.8698373204097147,2.5157499806955457,M. Dijks,Mitchell Dijks,Bologna,Italian Serie A,69.0,40.0,65.0,65.0,71.0,77.0,"LB, LM"
0.5310985602243459,1363_left,2031_right,6973,Nehuén Paz,16,960,0,0.24841776117682454,1,0.042125336825847626,4,1,5,0,D S,"Bologna,Lecce",0,0.24841776117682454,1.5586653091013432,1.5586653091013432,N. Paz,Nehuén Mario Paz,Bologna,Italian Serie A,47.0,41.0,51.0,54.0,70.0,74.0,"CB, LB"
0.953740076303042,1364_left,1375_right,6996,William Troost-Ekong,30,2578,0,1.0271632093936205,0,0.13370067067444324,6,3,5,0,D S,Udinese,0,1.0271632093936205,4.148659090511502,4.053079913370311,W. Troost-Ekong,William Troost-Ekong,Udinese,Italian Serie A,63.0,32.0,45.0,43.0,76.0,77.0,CB
0.5443666873142785,1365_left,1585_right,6998,Lukasz Teodorczyk,14,194,0,0.31638713367283344,1,0.8843086436390877,4,4,1,0,F S,Udinese,0,0.31638713367283344,1.4451038856059313,0.3310583680868149,L. Teodorczyk,Łukasz Teodorczyk,Udinese,Italian Serie A,60.0,72.0,59.0,66.0,32.0,74.0,ST
0.8741903038108909,1366_left,1890_right,7000,Hidde ter Avest,20,654,0,0.12071346864104272,0,0.4733004150912166,2,8,1,0,D S,Udinese,0,0.12071346864104272,3.149250779300928,2.914890345185995,H. ter Avest,Hidde ter Avest,Udinese,Italian Serie A,69.0,48.0,65.0,70.0,65.0,69.0,"RM, RB"
-0.09746527482197341,1367_left,2289_right,7001,Nicholas Opoku,7,483,0,0.07653453014791012,0,0.14764788094908,3,4,1,1,D S,Udinese,0,0.07653453014791012,0.6884428644552827,0.6129381293430924,N. Pierini,Nicholas Pierini,Sassuolo,Italian Serie A,74.0,58.0,60.0,66.0,34.0,47.0,"LW, CAM, ST"
0.3666668017938494,1368_left,1926_right,7014,Arkadiusz Reca,25,1941,0,1.7005243729799986,2,2.1080591920763254,19,26,2,0,D S,SPAL 2013,0,1.7005243729799986,4.709568111225963,3.255592666566372,A. Reca,Arkadiusz Reca,Atalanta,Italian Serie A,78.0,57.0,63.0,69.0,62.0,65.0,"LM, LB"
-0.19815260406807583,1369_left,1905_right,7089,Gabriele Corbo,2,117,0,0.0,0,0.0,0,0,1,0,D S,Bologna,0,0.0,0.09318879246711732,0.09318879246711732,G. Moncini,Gabriele Moncini,Benevento,Italian Serie A,74.0,68.0,54.0,66.0,37.0,65.0,ST
0.5246172754242844,1370_left,1658_right,7092,Koray Günter,32,2740,0,0.15098160598427054,0,0.04505173023790121,6,2,7,0,D S,Verona,0,0.15098160598427054,6.281711472198367,6.222311330959201,K. Günter,Koray Günter,Hellas Verona,Italian Serie A,65.0,31.0,56.0,60.0,71.0,70.0,CB
0.5494448610139898,1371_left,1215_right,7096,Omar Colley,31,2772,0,3.2184843495488167,1,0.7359273852780461,24,8,10,0,D S,Sampdoria,0,3.2184843495488167,4.454728968441486,3.71983097307384,O. Colley,Omar Colley,Sampdoria,Italian Serie A,66.0,31.0,48.0,52.0,72.0,83.0,CB
0.36187420678572113,1372_left,1475_right,7097,Ronaldo Vieira,27,1823,0,1.3966664951294658,1,0.8832433260977268,31,24,11,1,M S,Sampdoria,0,1.3966664951294658,5.863912934437394,4.453230697661637,Ronaldo Vieira,Ronaldo Augusto Vieira Nan,Sampdoria,Italian Serie A,75.0,58.0,66.0,72.0,68.0,76.0,"CDM, CM"
0.20130175500390585,1373_left,1266_right,7178,Valon Berisha,3,26,0,0.0,0,0.0,0,0,0,0,S,Lazio,0,0.0,0.12584857642650604,0.12584857642650604,V. Berisha,Valon Berisha,Stade de Reims,French Ligue 1,72.0,70.0,71.0,77.0,58.0,77.0,"CM, LM, CAM"
1.0006718568319382,1374_left,2605_right,7210,Gianmarco Cangiano,3,13,0,0.0,0,0.0,0,0,0,0,S,Bologna,0,0.0,0.0,0.0,G. Cangiano,Gianmarco Cangiano,Bologna,Italian Serie A,67.0,56.0,54.0,66.0,29.0,43.0,"LW, ST"
0.5755217759513271,1375_left,1942_right,7227,Matteo Scozzarella,16,944,0,0.10752242989838123,3,0.7535359691828489,4,14,2,0,M S,Parma Calcio 1913,0,0.10752242989838123,1.59254652261734,1.4025218933820724,M. Scozzarella,Matteo Scozzarella,Parma,Italian Serie A,78.0,61.0,72.0,72.0,55.0,60.0,"CM, CDM"
-0.30634888799042576,1376_left,431_right,7284,Marco Brescianini,1,22,0,0.0,0,0.0,0,0,0,0,S,AC Milan,0,0.0,0.0,0.0,M. Parolo,Marco Parolo,Lazio,Italian Serie A,57.0,76.0,75.0,75.0,79.0,73.0,"CDM, CM"
-0.3100037245612707,1377_left,97_right,7365,Lucas Paquetá,24,1090,0,1.9854493830353024,1,1.6612932626158,33,18,7,0,M S,AC Milan,0,1.9854493830353024,6.497050344944,3.660880420356989,L. Digne,Lucas Digne,Everton,English Premier League,78.0,69.0,80.0,79.0,80.0,76.0,LB
0.2689398393205192,1378_left,2389_right,7375,Roberto Piccoli,1,16,0,0.4149073660373688,0,0.034191533923149116,1,1,0,0,S,Atalanta,0,0.4149073660373688,0.5467934608459473,0.0976945459842682,R. Piccoli,Roberto Piccoli,Spezia,Italian Serie A,52.0,63.0,47.0,57.0,34.0,61.0,ST
0.5440730447358594,1379_left,2644_right,7411,Nicolo Rovella,2,106,0,0.0193169042468071,0,0.0,1,0,0,0,M S,Genoa,0,0.0193169042468071,0.08164095785468818,0.08164095785468818,N. Rovella,Nicolò Rovella,Genoa,Italian Serie A,60.0,44.0,61.0,62.0,52.0,49.0,CDM
0.13246922650618406,1380_left,1992_right,7413,Ibañez,9,617,0,0.5925527745857835,0,0.11606361716985705,3,3,2,0,D S,Roma,0,0.5925527745857835,3.4099824400618672,3.348297175951302,Ibañez,Roger Ibañez Da Silva,Roma,Italian Serie A,58.0,32.0,43.0,46.0,70.0,65.0,CB
-0.27564787159840404,1381_left,1025_right,7473,Marko Jankovic,6,107,0,0.06586787849664688,0,0.05202429369091988,1,1,1,0,M S,SPAL 2013,0,0.06586787849664688,0.08358889259397984,0.017721014097332954,M. Pjaca,Marko Pjaca,Genoa,Italian Serie A,76.0,67.0,74.0,83.0,41.0,67.0,"LW, RW, CAM"
-0.1951437532964628,1382_left,1455_right,7581,Simone Muratore,4,167,0,0.04741925094276666,0,0.1429375186562538,4,4,0,0,M S,Juventus,0,0.04741925094276666,0.4759814850986004,0.4090768061578274,L. Pellegrini,Luca Pellegrini,Juventus,Italian Serie A,76.0,35.0,62.0,69.0,67.0,56.0,LB
0.6035730423274177,1383_left,2197_right,7611,Nicolò Armini,1,1,0,0.0,0,0.0,0,0,0,0,S,Lazio,0,0.0,0.0,0.0,N. Armini,Nicolò Armini,Lazio,Italian Serie A,60.0,38.0,49.0,53.0,67.0,62.0,CB
0.5229163214443535,1384_left,2609_right,7627,Andrea Ghion,3,39,0,0.05600063130259514,0,0.11715203151106834,1,3,0,0,S,Sassuolo,0,0.05600063130259514,0.3136935234069824,0.257692888379097,A. Ghion,Andrea Ghion,Sassuolo,Italian Serie A,57.0,42.0,56.0,60.0,57.0,51.0,CDM
-0.30744113857361016,1385_left,961_right,7910,Szymon Zurkowski,2,7,0,0.10159619152545928,0,0.0,1,0,0,0,S,Fiorentina,0,0.10159619152545928,0.10159619152545928,0.0,C. Kouamé,Christian Kouamé,Fiorentina,Italian Serie A,83.0,71.0,62.0,75.0,41.0,68.0,"ST, CF"
-0.30744113857361016,1386_left,961_right,7911,Aleksa Terzic,2,5,0,0.0,0,0.0,0,0,0,0,S,Fiorentina,0,0.0,0.0,0.0,C. Kouamé,Christian Kouamé,Fiorentina,Italian Serie A,83.0,71.0,62.0,75.0,41.0,68.0,"ST, CF"
-0.08437052886728084,1387_left,1632_right,7919,Léo Duarte,6,400,0,0.2431110218167305,0,0.0,3,0,2,0,D S,AC Milan,0,0.2431110218167305,1.0678676851093771,0.9960265941917896,Léo Duarte,Leonardo Duarte da Silva,Milan,Italian Serie A,54.0,35.0,36.0,52.0,74.0,72.0,"CB, RB"
0.25907087127863276,1388_left,823_right,7924,Amir Rrahmani,36,3229,0,3.460364470258355,1,1.0547801442444324,43,15,5,0,D,Verona,0,3.460364470258355,6.377144724130631,5.364898521453141,A. Rrahmani,Amir Rrahmani,Napoli,Italian Serie A,62.0,51.0,54.0,59.0,78.0,80.0,CB
-0.22474898523345627,1389_left,1384_right,7925,Liam Henderson,4,193,0,0.04947130382061005,0,0.3734488189220429,3,2,1,0,M S,Verona,0,0.04947130382061005,0.03461053222417832,0.0,L. Cooper,Liam Cooper,Leeds United,English Premier League,51.0,35.0,54.0,57.0,73.0,77.0,CB
0.3854197917229876,1390_left,1497_right,7926,Gennaro Tutino,6,226,0,0.43995099514722813,0,0.0,3,0,0,0,F S,Verona,0,0.43995099514722813,0.6208791285753249,0.18092812597751615,G. Tutino,Gennaro Tutino,Napoli,Italian Serie A,77.0,72.0,71.0,75.0,35.0,64.0,"ST, LW"
0.4531253769899964,1391_left,2104_right,7929,Alan Empereur,13,845,0,0.03393520321696997,0,0.05674440041184425,2,1,3,0,D S,Verona,0,0.03393520321696997,1.3586957920342684,1.3586957920342684,Alan Empereur,Alan Pereira Empereur,Hellas Verona,Italian Serie A,64.0,28.0,55.0,52.0,68.0,68.0,"CB, LB"
0.8048370604564389,1392_left,1331_right,7933,Jerdy Schouten,19,1087,0,0.15303663164377213,0,0.3150186939164996,7,9,6,1,M S,Bologna,0,0.15303663164377213,3.658010771498084,3.3561160992830987,J. Schouten,Jerdy Schouten,Bologna,Italian Serie A,63.0,55.0,66.0,73.0,71.0,65.0,"CDM, CM"
0.16138852804313283,1393_left,2308_right,7936,Filip Jagiello,11,555,0,0.271054994314909,2,0.9349900893867016,5,12,0,0,M S,Genoa,0,0.271054994314909,1.8243069350719447,1.186802612617612,F. Jagiełło,Filip Jagiełło,Genoa,Italian Serie A,71.0,56.0,64.0,68.0,47.0,56.0,"CM, CDM, CAM"
0.7362440983132712,1394_left,1803_right,7938,Tommaso Augello,17,1131,0,0.0,2,1.0888912687078118,0,18,2,0,D S,Sampdoria,0,0.0,3.208118636161089,2.701168622821569,T. Augello,Tommaso Augello,Sampdoria,Italian Serie A,76.0,39.0,60.0,67.0,66.0,60.0,LB
0.5896551901695705,1395_left,1646_right,7940,Denis Vavro,11,292,0,0.1137599628418684,0,0.0,3,0,0,0,D S,Lazio,0,0.1137599628418684,0.7391823483631015,0.7391823483631015,D. Vavro,Denis Vavro,Lazio,Italian Serie A,65.0,49.0,51.0,56.0,70.0,77.0,CB
0.15559963554663742,1396_left,2270_right,7941,André Anderson,6,49,0,0.2041971916332841,0,0.1261039637029171,5,2,0,0,S,Lazio,0,0.2041971916332841,0.27568178344517946,0.056394509971141815,André Anderson,André Anderson Pomilio Lima da Silva,Lazio,Italian Serie A,70.0,59.0,60.0,68.0,25.0,49.0,"CF, CAM"
0.0500470267045811,1397_left,2288_right,7943,Igor Julio,26,1948,0,0.14186768885701895,1,1.1040365323424342,5,7,9,0,D S,"Fiorentina,SPAL 2013",0,0.14186768885701895,4.7750116884708405,3.800214059650898,Igor,Igor Júlio dos Santos de Paulo,Fiorentina,Italian Serie A,68.0,31.0,48.0,48.0,64.0,71.0,"CB, LB"
0.30009718497841414,1398_left,2544_right,7951,Alessandro Tripaldelli,2,133,0,0.0,0,0.0,0,0,0,0,D S,Sassuolo,0,0.0,0.019430391490459442,0.019430391490459442,A. Tripaldelli,Alessandro Tripaldelli,Cagliari,Italian Serie A,55.0,33.0,46.0,61.0,60.0,55.0,LB
0.6353871098252027,1399_left,2232_right,7952,Simone Pinna,1,90,0,0.0,0,0.06547997891902924,0,2,1,0,D,Cagliari,0,0.0,0.4892732203006744,0.423793226480484,S. Pinna,Simone Pinna,Cagliari,Italian Serie A,65.0,37.0,54.0,64.0,64.0,53.0,RB
-0.0831478319397268,1400_left,361_right,7960,Florian Aye,22,1377,0,2.6313126189634204,0,1.3305433709174397,24,9,2,1,F M S,Brescia,0,2.6313126189634204,2.9231269247829914,0.5570415351539849,F. Neuhaus,Florian Neuhaus,Borussia Mönchengladbach,German 1. Bundesliga,67.0,69.0,76.0,81.0,64.0,67.0,CM
,1401_left,,7963,Massimiliano Mangraviti,13,984,0,0.4721578322350979,0,0.11055319011211397,3,2,2,0,D S,Brescia,0,0.4721578322350979,1.0561908204108477,1.0397275481373072,,,,,,,,,,,
-0.2235039773609246,1402_left,1455_right,7965,Luca Tremolada,1,13,0,0.0,0,0.0,0,0,0,0,S,Brescia,0,0.0,0.0,0.0,L. Pellegrini,Luca Pellegrini,Juventus,Italian Serie A,76.0,35.0,62.0,69.0,67.0,56.0,LB
-0.12212538177558356,1403_left,549_right,7966,Felipe Curcio,1,1,0,0.0,0,0.0,0,0,0,0,S,Brescia,0,0.0,0.0,0.0,F. Caicedo,Felipe Salvador Caicedo Corozo,Lazio,Italian Serie A,73.0,76.0,71.0,75.0,44.0,80.0,"CF, ST"
-0.0999815577482062,1404_left,2093_right,7971,Jacopo Petriccione,31,2155,0,0.4616399025544524,5,1.7357131689786909,18,41,10,0,M S,Lecce,0,0.4616399025544524,7.436386229470372,6.036617295816541,J. Segre,Jacopo Segre,Torino,Italian Serie A,64.0,62.0,65.0,65.0,62.0,60.0,CM
-0.21406853172185986,1405_left,2553_right,7974,Romario Benzar,3,98,0,0.0,0,0.09429973363876344,0,2,0,0,D S,Lecce,0,0.0,0.367258720099926,0.3505873903632164,R. Roesch,Romario Roesch,FC Augsburg,German 1. Bundesliga,59.0,58.0,53.0,62.0,35.0,53.0,CAM
,1406_left,,7978,Edgaras Dubickas,1,1,0,0.0,0,0.0,0,0,0,0,S,Lecce,0,0.0,0.0,0.0,,,,,,,,,,,
,1407_left,,7979,Brayan Vera,8,142,0,0.10128322709351778,1,0.1549488678574562,4,3,0,0,D S,Lecce,0,0.10128322709351778,0.19076710101217031,0.15857638791203502,,,,,,,,,,,
,1408_left,,7994,Ales Mateju,31,2545,0,0.2714410489425063,1,0.9307631915435196,6,9,8,1,D S,Brescia,0,0.2714410489425063,3.275203892029822,2.4937399048358198,,,,,,,,,,,
0.37127315237048353,1409_left,1875_right,8007,Yildirim Mert Cetin,6,248,0,0.4868572801351547,0,0.0,3,0,2,1,D S,Roma,0,0.4868572801351547,0.30423692613840103,0.30423692613840103,Y. Çetin,Yıldırım Mert Çetin,Hellas Verona,Italian Serie A,56.0,42.0,42.0,45.0,71.0,71.0,CB
0.5633673830895091,1410_left,1597_right,8027,Peter Ankersen,19,1043,0,0.37507180683314795,1,0.6045531593263149,13,7,2,0,D M S,Genoa,0,0.37507180683314795,3.688731444999576,2.9203384667634964,P. Ankersen,Peter Svarrer Ankersen,Genoa,Italian Serie A,80.0,62.0,67.0,70.0,66.0,71.0,"RB, RM"
0.6779239622602,1411_left,1971_right,8030,Sebastian Walukiewicz,14,1172,0,0.018178066238760948,0,0.0579884136095643,1,3,1,0,D S,Cagliari,0,0.018178066238760948,0.9751345505937934,0.9430385529994963,S. Walukiewicz,Sebastian Wiktor Walukiewicz,Cagliari,Italian Serie A,56.0,38.0,47.0,52.0,68.0,71.0,CB
0.5423691390891157,1412_left,1903_right,8034,Georgios Kyriakopoulos,26,1622,0,0.6024996321648359,1,0.5695606842637062,21,8,4,0,D S,Sassuolo,0,0.6024996321648359,7.3039746852591625,6.632143734022975,G. Kyriakopoulos,Giorgos Kyriakopoulos,Sassuolo,Italian Serie A,68.0,48.0,59.0,64.0,66.0,69.0,LB
0.619934999593842,1413_left,1943_right,8036,Luigi Vitale,2,33,0,0.0,0,0.0,0,0,0,0,S,Verona,0,0.0,0.0,0.0,L. Vitale,Luigi Vitale,Hellas Verona,Italian Serie A,77.0,61.0,69.0,68.0,62.0,67.0,"LM, LB"
,1414_left,,8063,Georgi Tunjov,10,275,0,0.25368876568973064,0,0.04595308937132359,6,3,0,0,M S,SPAL 2013,0,0.25368876568973064,0.5397257320582867,0.4940647296607494,,,,,,,,,,,
0.5997963613542102,1415_left,2748_right,8102,Stefano Piccinini,1,6,0,0.0,0,0.02770497091114521,0,1,0,0,S,Sassuolo,0,0.0,0.042704127728939056,0.014999154955148697,S. Piccinini,Stefano Piccinini,Sassuolo,Italian Serie A,47.0,23.0,41.0,42.0,53.0,49.0,CB
-0.20171110232401204,1416_left,642_right,8105,Gonzalo Maroni,5,174,0,0.946525391191244,1,0.4192273505032063,5,10,0,0,M S,Sampdoria,0,0.18522657454013824,0.6981364078819752,0.3238949626684189,G. Escalante,Gonzalo Escalante,Lazio,Italian Serie A,66.0,67.0,71.0,69.0,75.0,76.0,"CDM, CM"
-0.15020030273498491,1417_left,961_right,8110,Pedro,4,51,0,0.2787046730518341,0,0.018533667549490932,5,1,0,0,S,Fiorentina,0,0.2787046730518341,0.3558162171393633,0.05857787653803825,C. Kouamé,Christian Kouamé,Fiorentina,Italian Serie A,83.0,71.0,62.0,75.0,41.0,68.0,"ST, CF"
-0.11014970613567658,1418_left,2362_right,8111,Lucas,2,21,0,0.02292587049305439,0,0.0,1,0,0,0,S,Verona,0,0.02292587049305439,0.03845223411917687,0.015526365488767626,Lucas Felippe,Lucas Martello Felippe Nascimento,Hellas Verona,Italian Serie A,63.0,53.0,64.0,65.0,58.0,55.0,CM
-0.18229872391766225,1419_left,1455_right,8113,Marco Olivieri,3,23,0,0.041003897786140435,0,0.0,1,0,0,0,S,Juventus,0,0.041003897786140435,0.07176347076892853,0.030759572982788086,L. Pellegrini,Luca Pellegrini,Juventus,Italian Serie A,76.0,35.0,62.0,69.0,67.0,56.0,LB
-0.2319267696793864,1420_left,2349_right,8120,Sinan Gümüs,3,97,0,0.17598481476306915,0,0.0,3,0,0,0,F S,Genoa,0,0.17598481476306915,0.19805996119976044,0.022075148299336437,F. Valietti,Federico Valietti,Genoa,Italian Serie A,70.0,35.0,48.0,60.0,61.0,64.0,RB
,1421_left,,8121,Emanuele Ndoj,18,529,0,1.566540326923132,0,0.2401331122964621,9,7,2,0,M S,Brescia,0,1.566540326923132,1.9631813410669563,0.2463648319244385,,,,,,,,,,,
0.9473675280846027,1422_left,2699_right,8124,Andri Fannar Baldursson,7,121,0,0.07591658644378185,0,0.05448689311742783,2,1,0,0,S,Bologna,0,0.07591658644378185,0.6570712300017476,0.5811546398326755,A. Baldursson,Andri Fannar Baldursson,Bologna,Italian Serie A,56.0,41.0,59.0,59.0,57.0,53.0,CM
0.5925303696854783,1423_left,2465_right,8129,Riccardo Calafiori,1,62,0,0.0,0,0.0,0,0,0,0,D,Roma,0,0.0,0.0,0.0,R. Calafiori,Riccardo Calafiori,Roma,Italian Serie A,61.0,31.0,41.0,62.0,59.0,61.0,LB
-0.2319267696793864,1424_left,2349_right,8144,Denilho Cleonise,4,39,0,0.08379452675580977,0,0.0,1,0,2,0,S,Genoa,0,0.08379452675580977,0.08379452675580977,0.0,F. Valietti,Federico Valietti,Genoa,Italian Serie A,70.0,35.0,48.0,60.0,61.0,64.0,RB
0.8308131048698353,1425_left,2489_right,8156,Jacopo Da Riva,1,1,0,0.0,0,0.0182418879121542,0,1,0,0,S,Atalanta,0,0.0,0.0182418879121542,0.0,J. Da Riva,Jacopo Da Riva,Atalanta,Italian Serie A,54.0,51.0,61.0,61.0,51.0,60.0,CM
0.6150585765351076,1426_left,2361_right,8161,Ebrima Colley,5,75,0,0.573510617017746,1,0.5480355620384216,6,2,1,0,S,Atalanta,0,0.573510617017746,1.2690991312265396,0.4198150672018528,E. Colley,Ebrima Colley,Atalanta,Italian Serie A,69.0,66.0,46.0,63.0,21.0,50.0,ST
0.5011806101260252,1427_left,2584_right,8163,Daniel Maldini,2,24,0,0.0,0,0.0,0,0,0,0,S,AC Milan,0,0.0,0.0,0.0,D. Maldini,Daniel Maldini,Milan,Italian Serie A,68.0,51.0,59.0,61.0,38.0,50.0,CAM
0.7312605340433033,1428_left,2326_right,8165,Lucien Agoume,3,58,0,0.0,0,0.10267829149961473,0,1,1,0,S,Inter,0,0.0,0.7498413845896721,0.6471630930900574,L. Agoume,Lucien Agoume,Inter,Italian Serie A,61.0,54.0,60.0,66.0,51.0,62.0,CM
0.5707064407263897,1429_left,2610_right,8170,Marco Ballarini,1,1,0,0.0,0,0.0,0,0,0,0,S,Udinese,0,0.0,0.0,0.0,M. Ballarini,Marco Ballarini,Udinese,Italian Serie A,77.0,38.0,59.0,63.0,47.0,55.0,"CM, RB, RM"
,1430_left,,8197,Ilario Monterisi,1,1,0,0.0,0,0.0,0,0,0,0,S,Lecce,0,0.0,0.0,0.0,,,,,,,,,,,
-0.22116149311648703,1431_left,1716_right,8199,Mattia Viviani,8,330,0,0.06909703649580479,0,0.3604526445269585,3,2,0,0,M S,Brescia,0,0.06909703649580479,0.5039038825780153,0.3691531680524349,M. Destro,Mattia Destro,Genoa,Italian Serie A,64.0,71.0,59.0,71.0,28.0,60.0,ST
0.6622974257960313,1432_left,2662_right,8232,Andrea Carboni,7,372,0,0.021198401227593425,0,0.0,1,0,3,2,D S,Cagliari,0,0.021198401227593425,0.2557397484779358,0.2557397484779358,A. Carboni,Andrea Carboni,Cagliari,Italian Serie A,54.0,28.0,43.0,46.0,60.0,57.0,"CB, LB"
0.5780823078156281,1433_left,2323_right,8245,Lorenzo Pirola,1,10,0,0.0,0,0.0,0,0,0,0,S,Inter,0,0.0,0.03112740442156792,0.03112740442156792,L. Pirola,Lorenzo Pirola,Inter,Italian Serie A,62.0,41.0,47.0,51.0,63.0,66.0,CB
0.556445976338453,1434_left,933_right,8252,Nicolás Domínguez,16,689,0,0.316875278018415,1,0.9902253290638328,10,11,1,0,M S,Bologna,0,0.316875278018415,1.938957034610212,1.1086095934733748,N. Domínguez,Nicolás Martín Domínguez,Bologna,Italian Serie A,77.0,66.0,71.0,74.0,70.0,78.0,"CM, CDM"
0.6248004455803235,1435_left,2241_right,8259,Djavan Anderson,6,171,0,0.07481910288333893,0,0.0,1,0,1,0,D M S,Lazio,0,0.07481910288333893,0.192966602742672,0.11814749985933305,D. Anderson,Djavan Anderson,Lazio,Italian Serie A,78.0,38.0,55.0,64.0,60.0,66.0,RB
,1436_left,,8269,Birkir Bjarnason,13,803,0,0.3228760864585638,1,1.5010210275650024,8,6,1,0,M S,Brescia,0,0.3228760864585638,2.0126036647707224,0.3639960791915655,,,,,,,,,,,
-0.24803234204444546,1437_left,2479_right,8270,Simon Skrabb,10,252,0,0.08996554650366306,0,0.5193066373467445,3,2,1,0,F M S,Brescia,0,0.08996554650366306,1.2457877658307552,0.6365155726671219,S. Asta,Simon Asta,FC Augsburg,German 1. Bundesliga,67.0,31.0,46.0,61.0,60.0,58.0,RB
0.7978017033654322,1438_left,2536_right,8296,Christian Dalle Mura,1,1,0,0.0,0,0.0,0,0,0,0,S,Fiorentina,0,0.0,0.0,0.0,C. Dalle Mura,Christian Dalle Mura,Fiorentina,Italian Serie A,59.0,30.0,42.0,40.0,63.0,55.0,CB
0.4289028093154373,1439_left,1876_right,8298,Lennart Czyborra,1,16,0,0.0,0,0.0,0,0,0,0,S,Atalanta,0,0.0,0.0,0.0,L. Czyborra,Lennart Czyborra,Genoa,Italian Serie A,85.0,48.0,60.0,69.0,61.0,69.0,LB
-0.3615321667471647,1440_left,714_right,8331,Dion Ruffo Luci,1,1,0,0.0,0,0.0,0,0,0,0,S,Bologna,0,0.0,0.0,0.0,R. Soriano,Roberto Soriano,Bologna,Italian Serie A,68.0,74.0,77.0,79.0,67.0,68.0,"CAM, CM"
-0.05665931637035615,1441_left,1587_right,8332,Federico Bonini,1,4,0,0.0,0,0.0,0,0,0,0,S,Bologna,0,0.0,0.0,0.0,F. Santander,Federico Javier Santander Mereles,Bologna,Italian Serie A,66.0,72.0,63.0,68.0,32.0,78.0,ST
0.6844692253649513,1442_left,2233_right,8333,Daouda Peeters,1,11,0,0.0,0,0.0,0,0,0,0,S,Juventus,0,0.0,0.0,0.0,D. Peeters,Daouda Peeters,Juventus,Italian Serie A,66.0,49.0,65.0,53.0,62.0,62.0,CDM
-0.41941791008250806,1443_left,443_right,8388,Jaume Cuellar,2,69,0,0.0,0,0.0,0,0,0,0,F S,SPAL 2013,0,0.0,0.2695205509662628,0.2695205509662628,Jaume Costa,Jaume Vicent Costa Jordá,Villarreal CF,Spain Primera Division,75.0,61.0,72.0,73.0,78.0,70.0,LB
